Data Venda	Produto	Quantidade	Vlr Unitário
22/03/2015	Rejunte	216	R$ 95,48
21/03/2015	Cimento	267	R$ 273,37
21/03/2015	Tinta	245	R$ 228,42
21/03/2015	Fiação	180	R$ 120,95
21/03/2015	Vergalhão	82	R$ 138,59
20/03/2015	Cimento	111	R$ 273,37
20/03/2015	Tinta	119	R$ 228,42
20/03/2015	Telha	142	R$ 48,81
20/03/2015	Tinta	168	R$ 228,42
20/03/2015	Piso	183	R$ 138,32
19/03/2015	Rejunte	215	R$ 95,48
19/03/2015	Telha	278	R$ 48,81
19/03/2015	Rejunte	176	R$ 95,48
19/03/2015	Tijolo	205	R$ 113,64
17/03/2015	Vergalhão	68	R$ 138,59
17/03/2015	Vergalhão	127	R$ 138,59
17/03/2015	Piso	67	R$ 138,32
17/03/2015	Tinta	180	R$ 228,42
17/03/2015	Rejunte	206	R$ 95,48
16/03/2015	Tijolo	69	R$ 113,64
16/03/2015	Fiação	97	R$ 120,95
16/03/2015	Rejunte	203	R$ 95,48
15/03/2015	Janela	164	R$ 54,75
15/03/2015	Tinta	182	R$ 228,42
15/03/2015	Cimento	272	R$ 273,37
15/03/2015	Tinta	163	R$ 228,42
15/03/2015	Fiação	60	R$ 120,95
15/03/2015	Cimento	218	R$ 273,37
15/03/2015	Cimento	263	R$ 273,37
15/03/2015	Piso	227	R$ 138,32
14/03/2015	Cimento	118	R$ 273,37
14/03/2015	Rejunte	201	R$ 95,48
14/03/2015	Rejunte	234	R$ 95,48
14/03/2015	Fiação	63	R$ 120,95
13/03/2015	Porta	121	R$ 122,29
12/03/2015	Piso	288	R$ 138,32
11/03/2015	Telha	115	R$ 48,81
11/03/2015	Cimento	163	R$ 273,37
11/03/2015	Tinta	188	R$ 228,42
11/03/2015	Rejunte	230	R$ 95,48
11/03/2015	Tinta	293	R$ 228,42
11/03/2015	Porta	253	R$ 122,29
11/03/2015	Telha	185	R$ 48,81
11/03/2015	Tinta	152	R$ 228,42
10/03/2015	Vergalhão	266	R$ 138,59
10/03/2015	Telha	140	R$ 48,81
09/03/2015	Telha	158	R$ 48,81
09/03/2015	Fiação	197	R$ 120,95
09/03/2015	Janela	237	R$ 54,75
07/03/2015	Tinta	86	R$ 228,42
07/03/2015	Vergalhão	126	R$ 138,59
07/03/2015	Telha	157	R$ 48,81
06/03/2015	Telha	198	R$ 48,81
06/03/2015	Rejunte	258	R$ 95,48
06/03/2015	Telha	138	R$ 48,81
06/03/2015	Telha	166	R$ 48,81
05/03/2015	Fiação	244	R$ 120,95
05/03/2015	Tijolo	209	R$ 113,64
05/03/2015	Rejunte	163	R$ 95,48
04/03/2015	Cimento	204	R$ 273,37
04/03/2015	Fiação	84	R$ 120,95
04/03/2015	Telha	199	R$ 48,81
04/03/2015	Piso	81	R$ 138,32
03/03/2015	Telha	115	R$ 48,81
03/03/2015	Rejunte	55	R$ 95,48
02/03/2015	Tinta	232	R$ 228,42
01/03/2015	Janela	287	R$ 54,75
01/03/2015	Tijolo	220	R$ 113,64
01/03/2015	Vergalhão	265	R$ 138,59
28/02/2015	Tijolo	183	R$ 113,64
28/02/2015	Cimento	217	R$ 273,37
28/02/2015	Rejunte	256	R$ 95,48
28/02/2015	Telha	66	R$ 48,81
27/02/2015	Rejunte	97	R$ 95,48
27/02/2015	Fiação	291	R$ 120,95
27/02/2015	Porta	282	R$ 122,29
27/02/2015	Vergalhão	281	R$ 138,59
26/02/2015	Piso	263	R$ 138,32
26/02/2015	Fiação	136	R$ 120,95
26/02/2015	Piso	272	R$ 138,32
25/02/2015	Tinta	160	R$ 228,42
25/02/2015	Telha	93	R$ 48,81
25/02/2015	Telha	215	R$ 48,81
24/02/2015	Piso	186	R$ 138,32
24/02/2015	Cimento	198	R$ 273,37
24/02/2015	Cimento	135	R$ 273,37
24/02/2015	Cimento	130	R$ 273,37
23/02/2015	Porta	285	R$ 122,29
23/02/2015	Cimento	161	R$ 273,37
23/02/2015	Tinta	201	R$ 228,42
23/02/2015	Rejunte	174	R$ 95,48
22/02/2015	Fiação	221	R$ 120,95
21/02/2015	Tijolo	78	R$ 113,64
21/02/2015	Cimento	146	R$ 273,37
21/02/2015	Tijolo	295	R$ 113,64
21/02/2015	Telha	102	R$ 48,81
20/02/2015	Tijolo	196	R$ 113,64
20/02/2015	Telha	57	R$ 48,81
19/02/2015	Telha	56	R$ 48,81
18/02/2015	Piso	146	R$ 138,32
18/02/2015	Piso	217	R$ 138,32
18/02/2015	Piso	242	R$ 138,32
18/02/2015	Porta	114	R$ 122,29
17/02/2015	Telha	171	R$ 48,81
16/02/2015	Cimento	273	R$ 273,37
16/02/2015	Piso	126	R$ 138,32
16/02/2015	Porta	121	R$ 122,29
16/02/2015	Piso	187	R$ 138,32
16/02/2015	Tinta	151	R$ 228,42
16/02/2015	Tijolo	296	R$ 113,64
15/02/2015	Porta	160	R$ 122,29
14/02/2015	Tijolo	232	R$ 113,64
14/02/2015	Porta	143	R$ 122,29
14/02/2015	Fiação	204	R$ 120,95
14/02/2015	Janela	144	R$ 54,75
14/02/2015	Tinta	190	R$ 228,42
14/02/2015	Cimento	76	R$ 273,37
13/02/2015	Janela	149	R$ 54,75
13/02/2015	Tijolo	122	R$ 113,64
13/02/2015	Janela	238	R$ 54,75
12/02/2015	Piso	278	R$ 138,32
11/02/2015	Tijolo	251	R$ 113,64
11/02/2015	Telha	108	R$ 48,81
10/02/2015	Piso	179	R$ 138,32
10/02/2015	Tinta	87	R$ 228,42
10/02/2015	Cimento	96	R$ 273,37
09/02/2015	Vergalhão	81	R$ 138,59
09/02/2015	Vergalhão	163	R$ 138,59
09/02/2015	Tinta	106	R$ 228,42
09/02/2015	Porta	237	R$ 122,29
09/02/2015	Tinta	60	R$ 228,42
08/02/2015	Fiação	226	R$ 120,95
08/02/2015	Vergalhão	151	R$ 138,59
07/02/2015	Cimento	230	R$ 273,37
06/02/2015	Telha	69	R$ 48,81
06/02/2015	Tinta	135	R$ 228,42
05/02/2015	Cimento	292	R$ 273,37
05/02/2015	Janela	81	R$ 54,75
05/02/2015	Rejunte	286	R$ 95,48
05/02/2015	Piso	296	R$ 138,32
05/02/2015	Porta	68	R$ 122,29
04/02/2015	Tinta	280	R$ 228,42
04/02/2015	Cimento	284	R$ 273,37
04/02/2015	Vergalhão	73	R$ 138,59
04/02/2015	Tinta	139	R$ 228,42
04/02/2015	Telha	225	R$ 48,81
03/02/2015	Janela	273	R$ 54,75
02/02/2015	Janela	173	R$ 54,75
02/02/2015	Janela	262	R$ 54,75
02/02/2015	Tinta	278	R$ 228,42
02/02/2015	Vergalhão	293	R$ 138,59
01/02/2015	Janela	120	R$ 54,75
31/01/2015	Porta	290	R$ 122,29
31/01/2015	Piso	272	R$ 138,32
31/01/2015	Cimento	140	R$ 273,37
30/01/2015	Piso	149	R$ 138,32
30/01/2015	Janela	109	R$ 54,75
30/01/2015	Cimento	90	R$ 273,37
30/01/2015	Porta	91	R$ 122,29
30/01/2015	Fiação	262	R$ 120,95
30/01/2015	Piso	139	R$ 138,32
29/01/2015	Tinta	107	R$ 228,42
29/01/2015	Fiação	103	R$ 120,95
29/01/2015	Janela	61	R$ 54,75
29/01/2015	Janela	175	R$ 54,75
29/01/2015	Janela	111	R$ 54,75
29/01/2015	Porta	118	R$ 122,29
27/01/2015	Vergalhão	241	R$ 138,59
27/01/2015	Porta	55	R$ 122,29
27/01/2015	Porta	238	R$ 122,29
26/01/2015	Porta	112	R$ 122,29
26/01/2015	Rejunte	218	R$ 95,48
25/01/2015	Tijolo	203	R$ 113,64
25/01/2015	Telha	229	R$ 48,81
25/01/2015	Telha	100	R$ 48,81
25/01/2015	Cimento	268	R$ 273,37
25/01/2015	Telha	257	R$ 48,81
25/01/2015	Rejunte	277	R$ 95,48
24/01/2015	Vergalhão	74	R$ 138,59
24/01/2015	Janela	70	R$ 54,75
23/01/2015	Fiação	269	R$ 120,95
23/01/2015	Rejunte	70	R$ 95,48
23/01/2015	Janela	129	R$ 54,75
23/01/2015	Vergalhão	253	R$ 138,59
22/01/2015	Cimento	270	R$ 273,37
22/01/2015	Fiação	54	R$ 120,95
22/01/2015	Rejunte	92	R$ 95,48
21/01/2015	Janela	215	R$ 54,75
21/01/2015	Tijolo	189	R$ 113,64
20/01/2015	Janela	204	R$ 54,75
20/01/2015	Janela	64	R$ 54,75
19/01/2015	Cimento	92	R$ 273,37
19/01/2015	Rejunte	141	R$ 95,48
19/01/2015	Cimento	265	R$ 273,37
19/01/2015	Porta	297	R$ 122,29
19/01/2015	Tijolo	281	R$ 113,64
19/01/2015	Rejunte	266	R$ 95,48
18/01/2015	Vergalhão	155	R$ 138,59
18/01/2015	Tinta	268	R$ 228,42
18/01/2015	Piso	180	R$ 138,32
17/01/2015	Vergalhão	200	R$ 138,59
17/01/2015	Telha	84	R$ 48,81
17/01/2015	Tijolo	236	R$ 113,64
17/01/2015	Tinta	210	R$ 228,42
17/01/2015	Rejunte	134	R$ 95,48
16/01/2015	Piso	240	R$ 138,32
16/01/2015	Telha	266	R$ 48,81
16/01/2015	Telha	90	R$ 48,81
16/01/2015	Cimento	172	R$ 273,37
16/01/2015	Porta	63	R$ 122,29
16/01/2015	Piso	153	R$ 138,32
15/01/2015	Piso	290	R$ 138,32
15/01/2015	Tijolo	166	R$ 113,64
15/01/2015	Vergalhão	127	R$ 138,59
15/01/2015	Telha	197	R$ 48,81
15/01/2015	Tinta	127	R$ 228,42
14/01/2015	Vergalhão	292	R$ 138,59
14/01/2015	Telha	165	R$ 48,81
14/01/2015	Cimento	186	R$ 273,37
14/01/2015	Telha	293	R$ 48,81
13/01/2015	Telha	53	R$ 48,81
13/01/2015	Tijolo	292	R$ 113,64
13/01/2015	Cimento	162	R$ 273,37
13/01/2015	Piso	119	R$ 138,32
13/01/2015	Vergalhão	170	R$ 138,59
13/01/2015	Fiação	91	R$ 120,95
13/01/2015	Janela	108	R$ 54,75
12/01/2015	Tijolo	172	R$ 113,64
11/01/2015	Piso	255	R$ 138,32
11/01/2015	Rejunte	154	R$ 95,48
11/01/2015	Janela	253	R$ 54,75
11/01/2015	Tinta	151	R$ 228,42
11/01/2015	Cimento	95	R$ 273,37
10/01/2015	Tijolo	189	R$ 113,64
10/01/2015	Porta	129	R$ 122,29
09/01/2015	Tinta	170	R$ 228,42
08/01/2015	Cimento	186	R$ 273,37
08/01/2015	Rejunte	161	R$ 95,48
07/01/2015	Telha	275	R$ 48,81
07/01/2015	Porta	268	R$ 122,29
07/01/2015	Tinta	197	R$ 228,42
07/01/2015	Tinta	269	R$ 228,42
06/01/2015	Piso	56	R$ 138,32
05/01/2015	Vergalhão	117	R$ 138,59
05/01/2015	Vergalhão	79	R$ 138,59
04/01/2015	Tijolo	151	R$ 113,64
04/01/2015	Rejunte	275	R$ 95,48
04/01/2015	Porta	261	R$ 122,29
04/01/2015	Cimento	129	R$ 273,37
04/01/2015	Tijolo	215	R$ 113,64
04/01/2015	Porta	163	R$ 122,29
02/01/2015	Rejunte	129	R$ 95,48
01/01/2015	Vergalhão	234	R$ 138,59
01/01/2015	Telha	259	R$ 48,81
31/12/2014	Porta	99	R$ 122,29
31/12/2014	Cimento	257	R$ 273,37
31/12/2014	Porta	209	R$ 122,29
30/12/2014	Rejunte	104	R$ 95,48
30/12/2014	Rejunte	276	R$ 95,48
30/12/2014	Porta	291	R$ 122,29
29/12/2014	Telha	117	R$ 48,81
29/12/2014	Janela	251	R$ 54,75
29/12/2014	Telha	56	R$ 48,81
29/12/2014	Cimento	244	R$ 273,37
29/12/2014	Cimento	84	R$ 273,37
29/12/2014	Tijolo	221	R$ 113,64
29/12/2014	Vergalhão	214	R$ 138,59
28/12/2014	Piso	273	R$ 138,32
28/12/2014	Janela	201	R$ 54,75
28/12/2014	Janela	255	R$ 54,75
27/12/2014	Tijolo	135	R$ 113,64
27/12/2014	Fiação	234	R$ 120,95
27/12/2014	Tijolo	57	R$ 113,64
26/12/2014	Janela	295	R$ 54,75
24/12/2014	Telha	61	R$ 48,81
24/12/2014	Telha	111	R$ 48,81
24/12/2014	Fiação	57	R$ 120,95
22/12/2014	Janela	251	R$ 54,75
21/12/2014	Tijolo	101	R$ 113,64
21/12/2014	Fiação	181	R$ 120,95
20/12/2014	Fiação	164	R$ 120,95
20/12/2014	Telha	122	R$ 48,81
20/12/2014	Telha	101	R$ 48,81
20/12/2014	Rejunte	195	R$ 95,48
20/12/2014	Fiação	212	R$ 120,95
20/12/2014	Fiação	234	R$ 120,95
19/12/2014	Fiação	244	R$ 120,95
19/12/2014	Rejunte	243	R$ 95,48
19/12/2014	Telha	205	R$ 48,81
18/12/2014	Cimento	233	R$ 273,37
18/12/2014	Tijolo	140	R$ 113,64
18/12/2014	Cimento	74	R$ 273,37
16/12/2014	Fiação	273	R$ 120,95
16/12/2014	Vergalhão	250	R$ 138,59
16/12/2014	Vergalhão	139	R$ 138,59
15/12/2014	Tijolo	263	R$ 113,64
15/12/2014	Janela	93	R$ 54,75
15/12/2014	Telha	185	R$ 48,81
15/12/2014	Janela	268	R$ 54,75
15/12/2014	Tinta	253	R$ 228,42
15/12/2014	Fiação	94	R$ 120,95
14/12/2014	Rejunte	56	R$ 95,48
14/12/2014	Telha	85	R$ 48,81
13/12/2014	Janela	99	R$ 54,75
13/12/2014	Tinta	192	R$ 228,42
13/12/2014	Porta	226	R$ 122,29
13/12/2014	Tijolo	128	R$ 113,64
11/12/2014	Rejunte	206	R$ 95,48
11/12/2014	Telha	277	R$ 48,81
11/12/2014	Tinta	199	R$ 228,42
11/12/2014	Janela	67	R$ 54,75
10/12/2014	Cimento	297	R$ 273,37
09/12/2014	Porta	167	R$ 122,29
09/12/2014	Tijolo	238	R$ 113,64
09/12/2014	Janela	189	R$ 54,75
09/12/2014	Rejunte	287	R$ 95,48
09/12/2014	Janela	235	R$ 54,75
08/12/2014	Piso	177	R$ 138,32
08/12/2014	Janela	231	R$ 54,75
08/12/2014	Telha	229	R$ 48,81
07/12/2014	Tinta	145	R$ 228,42
07/12/2014	Telha	81	R$ 48,81
07/12/2014	Rejunte	151	R$ 95,48
07/12/2014	Janela	196	R$ 54,75
06/12/2014	Tinta	188	R$ 228,42
06/12/2014	Janela	178	R$ 54,75
06/12/2014	Piso	158	R$ 138,32
06/12/2014	Porta	187	R$ 122,29
06/12/2014	Rejunte	151	R$ 95,48
06/12/2014	Piso	113	R$ 138,32
05/12/2014	Tinta	159	R$ 228,42
05/12/2014	Piso	125	R$ 138,32
05/12/2014	Rejunte	239	R$ 95,48
04/12/2014	Telha	228	R$ 48,81
04/12/2014	Porta	85	R$ 122,29
04/12/2014	Vergalhão	201	R$ 138,59
03/12/2014	Fiação	155	R$ 120,95
03/12/2014	Tijolo	96	R$ 113,64
03/12/2014	Rejunte	174	R$ 95,48
03/12/2014	Tinta	170	R$ 228,42
03/12/2014	Tinta	198	R$ 228,42
02/12/2014	Cimento	272	R$ 273,37
02/12/2014	Telha	232	R$ 48,81
02/12/2014	Piso	67	R$ 138,32
02/12/2014	Fiação	120	R$ 120,95
01/12/2014	Janela	153	R$ 54,75
01/12/2014	Rejunte	221	R$ 95,48
30/11/2014	Vergalhão	242	R$ 138,59
30/11/2014	Tinta	183	R$ 228,42
29/11/2014	Fiação	277	R$ 120,95
29/11/2014	Tijolo	66	R$ 113,64
29/11/2014	Fiação	55	R$ 120,95
29/11/2014	Vergalhão	106	R$ 138,59
29/11/2014	Vergalhão	256	R$ 138,59
29/11/2014	Fiação	254	R$ 120,95
28/11/2014	Vergalhão	96	R$ 138,59
28/11/2014	Tinta	191	R$ 228,42
27/11/2014	Porta	58	R$ 122,29
27/11/2014	Tijolo	292	R$ 113,64
27/11/2014	Tijolo	141	R$ 113,64
27/11/2014	Tinta	208	R$ 228,42
26/11/2014	Tinta	90	R$ 228,42
26/11/2014	Fiação	55	R$ 120,95
26/11/2014	Tinta	289	R$ 228,42
26/11/2014	Vergalhão	160	R$ 138,59
25/11/2014	Tijolo	230	R$ 113,64
25/11/2014	Vergalhão	207	R$ 138,59
25/11/2014	Porta	156	R$ 122,29
24/11/2014	Cimento	54	R$ 273,37
24/11/2014	Vergalhão	83	R$ 138,59
23/11/2014	Vergalhão	150	R$ 138,59
23/11/2014	Fiação	95	R$ 120,95
23/11/2014	Fiação	234	R$ 120,95
23/11/2014	Vergalhão	157	R$ 138,59
22/11/2014	Tijolo	231	R$ 113,64
22/11/2014	Telha	257	R$ 48,81
21/11/2014	Fiação	268	R$ 120,95
21/11/2014	Porta	88	R$ 122,29
21/11/2014	Telha	158	R$ 48,81
21/11/2014	Rejunte	77	R$ 95,48
21/11/2014	Cimento	121	R$ 273,37
21/11/2014	Telha	115	R$ 48,81
20/11/2014	Porta	88	R$ 122,29
20/11/2014	Rejunte	247	R$ 95,48
20/11/2014	Vergalhão	233	R$ 138,59
19/11/2014	Tijolo	115	R$ 113,64
19/11/2014	Cimento	164	R$ 273,37
19/11/2014	Tinta	283	R$ 228,42
19/11/2014	Tinta	186	R$ 228,42
16/11/2014	Cimento	55	R$ 273,37
16/11/2014	Porta	120	R$ 122,29
15/11/2014	Vergalhão	122	R$ 138,59
15/11/2014	Rejunte	208	R$ 95,48
15/11/2014	Cimento	192	R$ 273,37
15/11/2014	Piso	133	R$ 138,32
15/11/2014	Cimento	131	R$ 273,37
14/11/2014	Porta	194	R$ 122,29
14/11/2014	Tinta	231	R$ 228,42
14/11/2014	Janela	106	R$ 54,75
13/11/2014	Vergalhão	184	R$ 138,59
13/11/2014	Rejunte	232	R$ 95,48
13/11/2014	Vergalhão	289	R$ 138,59
13/11/2014	Janela	294	R$ 54,75
12/11/2014	Vergalhão	74	R$ 138,59
11/11/2014	Tinta	188	R$ 228,42
11/11/2014	Cimento	106	R$ 273,37
11/11/2014	Piso	137	R$ 138,32
10/11/2014	Porta	198	R$ 122,29
10/11/2014	Rejunte	162	R$ 95,48
10/11/2014	Fiação	113	R$ 120,95
09/11/2014	Fiação	131	R$ 120,95
09/11/2014	Telha	219	R$ 48,81
08/11/2014	Porta	252	R$ 122,29
08/11/2014	Tinta	268	R$ 228,42
06/11/2014	Vergalhão	178	R$ 138,59
06/11/2014	Tinta	231	R$ 228,42
05/11/2014	Rejunte	76	R$ 95,48
05/11/2014	Cimento	263	R$ 273,37
04/11/2014	Tijolo	151	R$ 113,64
04/11/2014	Vergalhão	197	R$ 138,59
04/11/2014	Janela	67	R$ 54,75
04/11/2014	Rejunte	148	R$ 95,48
04/11/2014	Fiação	223	R$ 120,95
03/11/2014	Porta	195	R$ 122,29
03/11/2014	Janela	71	R$ 54,75
03/11/2014	Telha	152	R$ 48,81
02/11/2014	Telha	132	R$ 48,81
02/11/2014	Telha	267	R$ 48,81
02/11/2014	Cimento	223	R$ 273,37
01/11/2014	Rejunte	160	R$ 95,48
01/11/2014	Fiação	53	R$ 120,95
01/11/2014	Cimento	78	R$ 273,37
01/11/2014	Cimento	155	R$ 273,37
01/11/2014	Tijolo	165	R$ 113,64
01/11/2014	Fiação	255	R$ 120,95
31/10/2014	Piso	293	R$ 138,32
31/10/2014	Telha	280	R$ 48,81
31/10/2014	Tinta	124	R$ 228,42
30/10/2014	Rejunte	100	R$ 95,48
30/10/2014	Vergalhão	156	R$ 138,59
29/10/2014	Fiação	141	R$ 120,95
29/10/2014	Janela	102	R$ 54,75
29/10/2014	Telha	104	R$ 48,81
28/10/2014	Piso	214	R$ 138,32
28/10/2014	Tinta	182	R$ 228,42
28/10/2014	Telha	157	R$ 48,81
27/10/2014	Vergalhão	258	R$ 138,59
27/10/2014	Rejunte	229	R$ 95,48
27/10/2014	Janela	95	R$ 54,75
26/10/2014	Rejunte	199	R$ 95,48
26/10/2014	Rejunte	295	R$ 95,48
26/10/2014	Piso	164	R$ 138,32
25/10/2014	Porta	110	R$ 122,29
25/10/2014	Vergalhão	276	R$ 138,59
24/10/2014	Piso	250	R$ 138,32
24/10/2014	Piso	220	R$ 138,32
24/10/2014	Porta	237	R$ 122,29
24/10/2014	Janela	277	R$ 54,75
24/10/2014	Vergalhão	282	R$ 138,59
24/10/2014	Vergalhão	246	R$ 138,59
23/10/2014	Rejunte	173	R$ 95,48
23/10/2014	Tijolo	245	R$ 113,64
23/10/2014	Cimento	247	R$ 273,37
22/10/2014	Cimento	176	R$ 273,37
22/10/2014	Cimento	114	R$ 273,37
22/10/2014	Tijolo	177	R$ 113,64
22/10/2014	Fiação	102	R$ 120,95
22/10/2014	Piso	292	R$ 138,32
22/10/2014	Rejunte	271	R$ 95,48
21/10/2014	Telha	253	R$ 48,81
21/10/2014	Fiação	253	R$ 120,95
20/10/2014	Cimento	100	R$ 273,37
20/10/2014	Porta	188	R$ 122,29
19/10/2014	Porta	132	R$ 122,29
19/10/2014	Piso	221	R$ 138,32
19/10/2014	Tinta	239	R$ 228,42
18/10/2014	Vergalhão	236	R$ 138,59
18/10/2014	Tinta	284	R$ 228,42
17/10/2014	Janela	139	R$ 54,75
17/10/2014	Fiação	71	R$ 120,95
16/10/2014	Telha	171	R$ 48,81
16/10/2014	Tinta	173	R$ 228,42
16/10/2014	Fiação	164	R$ 120,95
16/10/2014	Tinta	198	R$ 228,42
16/10/2014	Porta	163	R$ 122,29
16/10/2014	Janela	265	R$ 54,75
15/10/2014	Cimento	199	R$ 273,37
15/10/2014	Rejunte	242	R$ 95,48
15/10/2014	Tinta	229	R$ 228,42
15/10/2014	Telha	74	R$ 48,81
15/10/2014	Tijolo	124	R$ 113,64
15/10/2014	Janela	79	R$ 54,75
14/10/2014	Telha	253	R$ 48,81
14/10/2014	Tinta	140	R$ 228,42
14/10/2014	Janela	94	R$ 54,75
14/10/2014	Tinta	283	R$ 228,42
14/10/2014	Janela	154	R$ 54,75
14/10/2014	Fiação	80	R$ 120,95
13/10/2014	Tijolo	130	R$ 113,64
12/10/2014	Tinta	238	R$ 228,42
12/10/2014	Vergalhão	259	R$ 138,59
12/10/2014	Tijolo	82	R$ 113,64
11/10/2014	Fiação	248	R$ 120,95
10/10/2014	Fiação	165	R$ 120,95
09/10/2014	Tijolo	160	R$ 113,64
09/10/2014	Porta	214	R$ 122,29
09/10/2014	Rejunte	209	R$ 95,48
08/10/2014	Telha	62	R$ 48,81
08/10/2014	Porta	278	R$ 122,29
07/10/2014	Fiação	226	R$ 120,95
07/10/2014	Cimento	273	R$ 273,37
07/10/2014	Janela	273	R$ 54,75
07/10/2014	Tijolo	82	R$ 113,64
07/10/2014	Vergalhão	174	R$ 138,59
07/10/2014	Telha	160	R$ 48,81
06/10/2014	Cimento	148	R$ 273,37
06/10/2014	Piso	96	R$ 138,32
05/10/2014	Fiação	95	R$ 120,95
05/10/2014	Cimento	249	R$ 273,37
05/10/2014	Vergalhão	232	R$ 138,59
04/10/2014	Cimento	242	R$ 273,37
04/10/2014	Rejunte	154	R$ 95,48
04/10/2014	Rejunte	104	R$ 95,48
04/10/2014	Tijolo	171	R$ 113,64
04/10/2014	Porta	250	R$ 122,29
04/10/2014	Janela	246	R$ 54,75
03/10/2014	Fiação	264	R$ 120,95
03/10/2014	Fiação	188	R$ 120,95
03/10/2014	Vergalhão	243	R$ 138,59
02/10/2014	Tinta	165	R$ 228,42
02/10/2014	Tijolo	69	R$ 113,64
01/10/2014	Tinta	208	R$ 228,42
30/09/2014	Tinta	264	R$ 228,42
30/09/2014	Tinta	104	R$ 228,42
29/09/2014	Tinta	220	R$ 228,42
29/09/2014	Vergalhão	233	R$ 138,59
29/09/2014	Fiação	106	R$ 120,95
29/09/2014	Tinta	82	R$ 228,42
29/09/2014	Fiação	130	R$ 120,95
28/09/2014	Tinta	194	R$ 228,42
28/09/2014	Porta	135	R$ 122,29
28/09/2014	Janela	82	R$ 54,75
28/09/2014	Tinta	179	R$ 228,42
28/09/2014	Janela	225	R$ 54,75
28/09/2014	Vergalhão	91	R$ 138,59
27/09/2014	Tinta	62	R$ 228,42
27/09/2014	Cimento	120	R$ 273,37
26/09/2014	Cimento	211	R$ 273,37
26/09/2014	Fiação	94	R$ 120,95
26/09/2014	Vergalhão	180	R$ 138,59
26/09/2014	Vergalhão	169	R$ 138,59
25/09/2014	Tijolo	195	R$ 113,64
25/09/2014	Tinta	64	R$ 228,42
25/09/2014	Cimento	269	R$ 273,37
25/09/2014	Tinta	160	R$ 228,42
24/09/2014	Janela	294	R$ 54,75
24/09/2014	Cimento	98	R$ 273,37
24/09/2014	Cimento	58	R$ 273,37
24/09/2014	Tijolo	79	R$ 113,64
24/09/2014	Porta	63	R$ 122,29
23/09/2014	Tijolo	170	R$ 113,64
21/09/2014	Fiação	67	R$ 120,95
21/09/2014	Telha	163	R$ 48,81
20/09/2014	Tinta	206	R$ 228,42
20/09/2014	Tijolo	195	R$ 113,64
19/09/2014	Rejunte	207	R$ 95,48
19/09/2014	Porta	83	R$ 122,29
19/09/2014	Tinta	238	R$ 228,42
19/09/2014	Porta	166	R$ 122,29
19/09/2014	Porta	111	R$ 122,29
19/09/2014	Tinta	189	R$ 228,42
19/09/2014	Porta	289	R$ 122,29
19/09/2014	Rejunte	263	R$ 95,48
19/09/2014	Tijolo	193	R$ 113,64
18/09/2014	Rejunte	196	R$ 95,48
18/09/2014	Telha	84	R$ 48,81
17/09/2014	Janela	275	R$ 54,75
17/09/2014	Piso	138	R$ 138,32
17/09/2014	Cimento	113	R$ 273,37
16/09/2014	Rejunte	264	R$ 95,48
16/09/2014	Tijolo	266	R$ 113,64
15/09/2014	Janela	53	R$ 54,75
12/09/2014	Cimento	75	R$ 273,37
12/09/2014	Telha	149	R$ 48,81
12/09/2014	Porta	260	R$ 122,29
12/09/2014	Tinta	89	R$ 228,42
11/09/2014	Janela	175	R$ 54,75
11/09/2014	Telha	281	R$ 48,81
11/09/2014	Telha	217	R$ 48,81
10/09/2014	Cimento	261	R$ 273,37
10/09/2014	Janela	78	R$ 54,75
10/09/2014	Fiação	288	R$ 120,95
09/09/2014	Tinta	108	R$ 228,42
09/09/2014	Tijolo	256	R$ 113,64
09/09/2014	Tijolo	260	R$ 113,64
09/09/2014	Tijolo	255	R$ 113,64
09/09/2014	Tijolo	213	R$ 113,64
08/09/2014	Telha	157	R$ 48,81
08/09/2014	Telha	141	R$ 48,81
08/09/2014	Cimento	284	R$ 273,37
07/09/2014	Janela	256	R$ 54,75
07/09/2014	Cimento	80	R$ 273,37
06/09/2014	Piso	178	R$ 138,32
05/09/2014	Janela	195	R$ 54,75
05/09/2014	Fiação	136	R$ 120,95
05/09/2014	Fiação	206	R$ 120,95
04/09/2014	Tinta	285	R$ 228,42
04/09/2014	Rejunte	232	R$ 95,48
04/09/2014	Rejunte	140	R$ 95,48
03/09/2014	Fiação	214	R$ 120,95
03/09/2014	Cimento	91	R$ 273,37
03/09/2014	Porta	149	R$ 122,29
02/09/2014	Fiação	243	R$ 120,95
02/09/2014	Tijolo	143	R$ 113,64
02/09/2014	Vergalhão	211	R$ 138,59
02/09/2014	Vergalhão	291	R$ 138,59
01/09/2014	Vergalhão	74	R$ 138,59
01/09/2014	Tinta	153	R$ 228,42
01/09/2014	Janela	93	R$ 54,75
01/09/2014	Piso	236	R$ 138,32
31/08/2014	Fiação	56	R$ 120,95
31/08/2014	Cimento	148	R$ 273,37
30/08/2014	Porta	104	R$ 122,29
30/08/2014	Piso	265	R$ 138,32
29/08/2014	Porta	290	R$ 122,29
29/08/2014	Tijolo	248	R$ 113,64
28/08/2014	Fiação	81	R$ 120,95
28/08/2014	Fiação	114	R$ 120,95
28/08/2014	Vergalhão	226	R$ 138,59
28/08/2014	Tinta	72	R$ 228,42
28/08/2014	Fiação	141	R$ 120,95
27/08/2014	Rejunte	56	R$ 95,48
27/08/2014	Tinta	241	R$ 228,42
27/08/2014	Tijolo	272	R$ 113,64
